,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
8097,"улица Тёплый Стан, 5к4",30000000,370370,6,14,3,81.0,Москва,flat,design,1
8098,"Радужная улица, 14к5",45000000,343249,12,25,3,131.1,Московский,flat,design,1
8099,"улица Борисовские Пруды, 25к1",26400000,345098,9,17,3,76.5,Москва,flat,design,1
8100,"Производственная улица, 12к2",29999000,347210,2,20,3,86.4,Москва,flat,design,1
8101,"Новомарьинская улица, 15",23900000,298750,4,18,3,80.0,Москва,flat,design,1
8102,"Кировоградская улица, 8к1",18300000,283720,8,16,3,64.5,Москва,flat,design,1
8103,"Вешняковская улица, 22к2",14200000,218461,1,9,3,65.0,Москва,flat,design,1
8104,"улица Маршала Голованова, 13",17500000,228758,17,17,3,76.5,Москва,flat,design,1
8105,"улица Руднёвка, 15",20300000,274324,1,12,3,74.0,Москва,flat,design,1
8106,"улица Ватутина, 18к2",68000000,555555,8,24,3,122.4,Москва,flat,design,1
8107,"Октябрьская улица, 5",9500000,146153,2,5,3,65.0,село Клёново,flat,design,1
8108,"Варшавское шоссе, 126с1",24000000,329670,12,17,3,72.8,Москва,flat,design,1
8109,"Беловежская улица, 77",15900000,253184,2,9,3,62.8,Москва,flat,design,1
8110,"Саянская улица, 13к3",27000000,421875,5,12,3,64.0,Москва,flat,design,1
8111,"Братеевская улица, 10к1",20000000,281690,10,17,3,71.0,Москва,flat,design,1
8112,"проспект Вернадского, 42к2с1",36000000,418604,14,25,3,86.0,Москва,flat,design,1
8113,"Рублёвское шоссе, 20к1",37500000,358851,13,16,3,104.5,Москва,flat,design,1
8114,"улица Бестужевых, 1Б",19000000,292307,3,9,3,65.0,Москва,flat,design,1
8115,"улица Плещеева, 13",26000000,400000,12,16,3,65.0,Москва,flat,design,1
8116,"Сумской проезд, 4к4",18990000,292153,12,12,3,65.0,Москва,flat,design,1
8117,"Востряковский проезд, 15к4",13500000,236842,9,9,3,57.0,Москва,flat,design,1
8118,"улица Молостовых, 16к1",15500000,267241,7,9,3,58.0,Москва,flat,design,1
8119,"Алтуфьевское шоссе, 32",17700000,280952,12,12,3,63.0,Москва,flat,design,1
8120,"Рябиновая улица, 4",23250000,347014,14,16,3,67.0,Москва,flat,design,1
8121,"Новоясеневский проспект, 21к3",20500000,335515,7,9,3,61.1,Москва,flat,design,1
8122,"Туристская улица, 18",17500000,299145,2,9,3,58.5,Москва,flat,design,1
8123,"Шереметьевская улица, 37к1",30499000,367457,17,22,3,83.0,Москва,flat,design,1
8124,"проспект Вернадского, 42к1",35990000,418488,14,25,3,86.0,Москва,flat,design,1
8125,"Радужная улица, 14к1",27000000,174193,21,25,3,155.0,Московский,flat,design,1
8126,"Чертановская улица, 44",17000000,301418,1,9,3,56.4,Москва,flat,design,1
8127,"Венёвская улица, 7",20000000,261437,15,17,3,76.5,Москва,flat,design,1
8128,"улица Самуила Маршака, 20",21500000,286666,5,17,3,75.0,Москва,flat,design,1
8129,"улица Артамонова, 11к2",18655000,350000,4,10,3,53.3,Москва,flat,design,1
8130,"Профсоюзная улица, 85к2",17490000,297448,1,9,3,58.8,Москва,flat,design,1
8131,"Башиловская улица, 21",22000000,349206,2,12,3,63.0,Москва,flat,design,1
8132,"улица Лётчика Ульянина, 4",20000000,266666,3,20,3,75.0,Москва,flat,design,1
8133,"улица Вавилова, 27",76500000,577358,8,19,3,132.5,Москва,flat,design,1
8134,"Широкая улица, 1к1",15900000,274137,8,9,3,58.0,Москва,flat,design,1
8135,"улица Маршала Федоренко, 14к4",14900000,235759,11,12,3,63.2,Москва,flat,design,1
8136,"Моршанская улица, 2к1",20900000,284741,4,14,3,73.4,Москва,flat,design,1
8137,"Дмитровское шоссе, 151к3",21000000,223404,7,7,3,94.0,Москва,flat,design,1
8138,"улица Римского-Корсакова, 7А",22000000,385964,23,23,3,57.0,Москва,flat,design,1
8139,"Привольная улица, 1к1",17500000,245786,6,17,3,71.2,Москва,flat,design,1
8140,"Ясный проезд, 25",20500000,275908,1,17,3,74.3,Москва,flat,design,1
8141,"Стартовая улица, 3",20500000,280821,14,14,3,73.0,Москва,flat,design,1
8142,"Челюскинская улица, 2",17700000,274418,11,14,3,64.5,Москва,flat,design,1
8143,"Отрадная улица, 11",21700000,330289,4,9,3,65.7,Москва,flat,design,1
8144,"улица Юннатов, 15к2",21600000,387096,4,5,3,55.8,Москва,flat,design,1
8145,"Тарусская улица, 4",18500000,298387,3,9,3,62.0,Москва,flat,design,1
8146,"проспект Мира, 110/2",23600000,380645,10,17,3,62.0,Москва,flat,design,1
8147,"Вешняковская улица, 22к2",15000000,234375,8,9,3,64.0,Москва,flat,design,1
8148,"Кунцевская улица, 8к1",22000000,297297,17,17,3,74.0,Москва,flat,design,1
8149,"Ферганский проезд, 7к5",15200000,232771,10,16,3,65.3,Москва,flat,design,1
8150,"Чонгарский бульвар, 26Ак2",50000000,489236,4,21,3,102.2,Москва,flat,design,1
8151,"улица Коштоянца, 47к1",29000000,317982,2,16,3,91.2,Москва,flat,design,1
8152,"Производственная улица, 10к1",28969000,341615,13,17,3,84.8,Москва,flat,design,1
8153,"улица Скульптора Мухиной, 10к2",13600000,218298,14,14,3,62.3,Москва,flat,design,1
8154,"посёлок Фабрики имени 1 Мая, 51",9000000,147058,4,5,3,61.2,посёлок Фабрики имени 1 Мая,flat,design,1
8155,"улица Грекова, 3к2",22500000,350467,6,16,3,64.2,Москва,flat,design,2
8156,"Дубнинская улица, 2к1",16499000,260812,4,12,3,63.26,Москва,flat,design,2
8157,"проспект Защитников Москвы, 12",18500000,248322,17,17,3,74.5,Москва,flat,design,2
8158,"Долгоруковская улица, 2",44800000,498331,7,13,3,89.9,Москва,flat,design,2
8159,"Никулинская улица, 23к3",25425000,328064,9,17,3,77.5,Москва,flat,design,2
8160,"7-я Парковая улица, 16к1",25000000,342465,10,17,3,73.0,Москва,flat,design,2
8161,"Голубинская улица, 25к2",20699000,287486,2,9,3,72.0,Москва,flat,design,2
8162,"13-я Парковая улица, 42",26000000,342555,6,14,3,75.9,Москва,flat,design,2
8163,"Окская улица, 3к1",22950000,264705,13,22,3,86.7,Москва,flat,design,2
8164,"улица Гурьянова, 65",19500000,288035,3,21,3,67.7,Москва,flat,design,2
8165,"Измайловский бульвар, 18",22000000,314285,8,17,3,70.0,Москва,flat,design,2
8166,"улица Авиаторов, 5",23650000,309150,8,17,3,76.5,Москва,flat,design,2
8167,"улица Лобачевского, 92к2",36000000,497925,21,27,3,72.3,Москва,flat,design,2
8168,"Пятницкое шоссе, 37к1",30000000,410958,5,17,3,73.0,Москва,flat,design,2
8169,"Садовая улица, 9",17000000,197674,8,16,3,86.0,Щербинка,flat,design,2
8170,"улица Крылатские Холмы, 30к3",29900000,383333,11,17,3,78.0,Москва,flat,design,2
8171,"улица Исаковского, 26к2",36300000,493206,8,16,3,73.6,Москва,flat,design,2
8172,"Муравская улица, 38к2",17300000,223803,25,25,3,77.3,Москва,flat,design,2
8173,"Перервинский бульвар, 15к2",23400000,306684,6,12,3,76.3,Москва,flat,design,2
8174,"Мичуринский проспект, 5",62000000,663811,9,16,3,93.4,Москва,flat,design,2
8175,"улица Маршала Захарова, 6к3",37000000,382231,9,22,3,96.8,Москва,flat,design,2
8176,"улица Авиаконструктора Петлякова, 11",22500000,277093,4,17,3,81.2,Москва,flat,design,2
8177,"улица Вешних Вод, 2к2",19840000,279436,16,17,3,71.0,Москва,flat,design,2
8178,"Таллинская улица, 11к1",18500000,305280,12,12,3,60.6,Москва,flat,design,2
8179,"улица Мнёвники, 12",17870000,302881,1,9,3,59.0,Москва,flat,design,2
8180,"улица Бестужевых, 17А",12350000,243110,9,9,3,50.8,Москва,flat,without_repair,1
8181,"Керамический проезд, 69к1",12845000,208522,10,12,3,61.6,Москва,flat,without_repair,1
8182,"Изюмская улица, 22к2",16200000,209032,4,12,3,77.5,Москва,flat,without_repair,1
8183,"Чертановская улица, 64к2",17000000,283333,9,9,3,60.0,Москва,flat,without_repair,1
8184,"Коктебельская улица, 2к1",16500000,229805,7,17,3,71.8,Москва,flat,without_repair,1
8185,"Профсоюзная улица, 136к2",16500000,275000,4,9,3,60.0,Москва,flat,without_repair,1
8186,"Шенкурский проезд, 8Б",12500000,245579,8,9,3,50.9,Москва,flat,without_repair,1
8187,"улица Академика Волгина, 9к2",15500000,264505,1,9,3,58.6,Москва,flat,without_repair,1
8188,"Дорожная улица, 20к3",13950000,222488,7,12,3,62.7,Москва,flat,without_repair,1
8189,"Рязанский проспект, 91к1",12900000,215000,9,9,3,60.0,Москва,flat,without_repair,1
8190,"Днепропетровская улица, 27к1",10900000,223819,4,9,3,48.7,Москва,flat,without_repair,1
8191,"улица Конёнкова, 8",14350000,233713,11,12,3,61.4,Москва,flat,without_repair,1
8192,"бульвар Андрея Тарковского, 8",25999999,247619,5,7,3,105.0,Москва,flat,without_repair,1
8193,"Вешняковская улица, 22к2",13500000,225000,6,9,3,60.0,Москва,flat,without_repair,1
8194,"Туристская улица, 20к1",13800000,244247,2,9,3,56.5,Москва,flat,without_repair,1
8195,"Палехская улица, 11",11400000,227091,4,9,3,50.2,Москва,flat,without_repair,1
8196,"Профсоюзная улица, 114к4",15200000,257627,2,9,3,59.0,Москва,flat,without_repair,1
8197,"Рублёвское шоссе, 16к3",35000000,456323,14,22,3,76.7,Москва,flat,without_repair,1
8198,"Планерная улица, 16к5",13600000,234887,7,9,3,57.9,Москва,flat,without_repair,1
8199,"Медынская улица, 1к3",11600000,184126,11,12,3,63.0,Москва,flat,without_repair,1
8200,"Чертановская улица, 43к2",10900000,223360,8,9,3,48.8,Москва,flat,without_repair,1
8201,"Реутовская улица, 12к2",11600000,192052,7,9,3,60.4,Москва,flat,without_repair,1
8202,"Большая Очаковская улица, 17",14900000,249581,2,9,3,59.7,Москва,flat,without_repair,1
8203,"Туристская улица, 14к4",13500000,274390,9,9,3,49.2,Москва,flat,without_repair,1
8204,"Бирюлёвская улица, 21к2",12400000,214162,3,9,3,57.9,Москва,flat,without_repair,1
8205,"Кировоградская улица, 17к1",19999000,270622,15,16,3,73.9,Москва,flat,without_repair,1
8206,"Востряковский проезд, 25к2",11700000,198979,6,9,3,58.8,Москва,flat,without_repair,1
8207,"8-я улица Соколиной Горы, 7",19000000,296875,4,9,3,64.0,Москва,flat,without_repair,1
8208,"Медынская улица, 5к3",12800000,202852,9,12,3,63.1,Москва,flat,without_repair,1
8209,"Грайвороновская улица, 20",13400000,209375,2,9,3,64.0,Москва,flat,without_repair,1
8210,"Шоссейная улица, 76",13000000,215946,8,9,3,60.2,Москва,flat,without_repair,1
8211,"улица Заморёнова, 41",21500000,373263,3,5,3,57.6,Москва,flat,without_repair,1
8212,"проезд Черепановых, 72",13900000,238013,8,9,3,58.4,Москва,flat,without_repair,1
8213,"Алтуфьевское шоссе, 18Г",12700000,217838,2,9,3,58.3,Москва,flat,without_repair,1
8214,"Профсоюзная улица, 79",16150000,263029,4,9,3,61.4,Москва,flat,without_repair,1
8215,"Голубинская улица, 3к1",12881000,246762,7,9,3,52.2,Москва,flat,without_repair,1
8216,"улица Бутлерова, 4",21000000,273437,10,22,3,76.8,Москва,flat,without_repair,1
8217,"улица Миклухо-Маклая, 29к1",16800000,302158,4,9,3,55.6,Москва,flat,without_repair,1
8218,"Байкальская улица, 48к2",11800000,197654,1,9,3,59.7,Москва,flat,without_repair,1
8219,"Профсоюзная улица, 146к2",15500000,252854,9,9,3,61.3,Москва,flat,without_repair,1
8220,"улица Кулакова, 7",13990000,284349,4,9,3,49.2,Москва,flat,without_repair,1
8221,"Каширское шоссе, 90к3",12500000,227272,6,9,3,55.0,Москва,flat,without_repair,1
8222,"Сумской проезд, 10",12900000,215000,4,9,3,60.0,Москва,flat,without_repair,1
8223,"Магаданская улица, 13",15500000,260504,4,9,3,59.5,Москва,flat,without_repair,1
8224,"улица Герасима Курина, 26",33500000,341836,13,25,3,98.0,Москва,flat,without_repair,1
8225,"улица Академика Королёва, 4к1",30000000,396825,10,22,3,75.6,Москва,flat,without_repair,1
8226,"проезд Карамзина, 1к3",11450000,212037,3,9,3,54.0,Москва,flat,without_repair,1
8227,"проспект Андропова, 29",15490000,286851,13,16,3,54.0,Москва,flat,without_repair,1
8228,"Чертановская улица, 24к2",13800000,230000,9,9,3,60.0,Москва,flat,without_repair,1
8229,"Соловьиный проезд, 2",14700000,257894,7,9,3,57.0,Москва,flat,without_repair,1
8230,"Клинская улица, 5",12000000,235294,2,9,3,51.0,Москва,flat,without_repair,1
8231,"Новоясеневский проспект, 40к3",12225000,243525,3,9,3,50.2,Москва,flat,without_repair,1
8232,"проезд Шокальского, 59к2",11200000,227180,7,10,3,49.3,Москва,flat,without_repair,1
8233,"38-й квартал Юго-Запада, к3",30000000,392670,3,22,3,76.4,Москва,flat,without_repair,1
8234,"Волжский бульвар, 20",13700000,213728,9,9,3,64.1,Москва,flat,without_repair,1
8235,"2-я Хуторская улица, 27",15000000,250000,1,9,3,60.0,Москва,flat,without_repair,1
8236,"Алтайская улица, 25",11300000,198943,4,9,3,56.8,Москва,flat,without_repair,1
8237,"Воронежская улица, 8к4",14500000,233118,3,9,3,62.2,Москва,flat,without_repair,1
8238,"Вильнюсская улица, 4",12000000,240000,5,9,3,50.0,Москва,flat,without_repair,1
8239,"улица Исаковского, 4к2",19900000,266042,11,16,3,74.8,Москва,flat,without_repair,1
8240,"Новоясеневский проспект, 21к1",12600000,213197,1,9,3,59.1,Москва,flat,without_repair,1
8241,"проезд Шокальского, 34",15000000,250417,5,9,3,59.9,Москва,flat,without_repair,1
8242,"Миллионная улица, 14",13999000,238890,6,9,3,58.6,Москва,flat,without_repair,1
8243,"улица Подольских Курсантов, 14к1",12300000,209897,6,9,3,58.6,Москва,flat,without_repair,1
8244,"4-я улица Марьиной Рощи, 4",18900000,286798,6,12,3,65.9,Москва,flat,without_repair,1
8245,"Кантемировская улица, 3к1",12800000,248062,5,9,3,51.6,Москва,flat,without_repair,1
8246,"улица Берзарина, 3к1",14000000,261194,4,9,3,53.6,Москва,flat,without_repair,1
8247,"Венёвская улица, 7",14700000,201923,8,17,3,72.8,Москва,flat,without_repair,1
8248,"Беломорская улица, 14к1",22000000,294511,10,17,3,74.7,Москва,flat,without_repair,1
8249,"Каширское шоссе, 92к3",16000000,273504,7,9,3,58.5,Москва,flat,without_repair,1
8250,"улица Медиков, 26к1",13200000,224108,4,5,3,58.9,Москва,flat,without_repair,1
8251,"Вешняковская улица, 15к1",10300000,206000,1,9,3,50.0,Москва,flat,without_repair,1
8252,"улица Молостовых, 1к4",11800000,211091,5,9,3,55.9,Москва,flat,without_repair,1
8253,"Северный бульвар, 2",15500000,246422,2,12,3,62.9,Москва,flat,without_repair,1
8254,"Гурьевский проезд, 17к1",15500000,209459,6,17,3,74.0,Москва,flat,without_repair,1
8255,"Ореховый бульвар, 10к1",13000000,205371,7,9,3,63.3,Москва,flat,without_repair,1
8256,"Союзный проспект, 10",12400000,212328,7,9,3,58.4,Москва,flat,without_repair,1
8257,"улица Артамонова, 11к2",14200000,249122,5,9,3,57.0,Москва,flat,without_repair,1
8258,"Нагатинская набережная, 20",14500000,245762,5,9,3,59.0,Москва,flat,without_repair,1
8259,"улица Паустовского, 4",13200000,256809,5,9,3,51.4,Москва,flat,without_repair,1
8260,"улица Свободы, 73к1",13480000,220983,3,12,3,61.0,Москва,flat,without_repair,1
8261,"жилой комплекс 1-й Ясеневский, к1",12950000,195915,4,9,3,66.1,Москва,flat,without_repair,1
8262,"Монтажная улица, вл8/24",13100000,241697,12,15,3,54.2,Москва,flat,without_repair,1
8263,"улица Богданова, 42",30000000,384122,21,22,3,78.1,Москва,flat,without_repair,1
8264,"улица Большая Якиманка, 32",31500000,614035,9,12,3,51.3,Москва,flat,without_repair,1
8265,"Коровинское шоссе, 3к1",12600000,214650,1,9,3,58.7,Москва,flat,without_repair,1
8266,"Тихорецкий бульвар, 2к1",15100000,222058,11,16,3,68.0,Москва,flat,without_repair,1
8267,"Новосибирская улица, 5к2",14800000,229813,8,16,3,64.4,Москва,flat,without_repair,1
8268,"Варшавское шоссе, 144к2",18100000,245257,4,16,3,73.8,Москва,flat,without_repair,1
8269,"улица Корнейчука, 37",12600000,196261,11,12,3,64.2,Москва,flat,without_repair,1
8270,"Вешняковская улица, 22к2",13499999,224625,8,9,3,60.1,Москва,flat,without_repair,1
8271,"Совхозная улица, 18к2",12000000,206896,9,9,3,58.0,Москва,flat,without_repair,1
8272,"улица Академика Скрябина, 36к4",21000000,262500,13,14,3,80.0,Москва,flat,without_repair,1
8273,"улица Бочкова, 6к2",24000000,332409,12,17,3,72.2,Москва,flat,without_repair,1
8274,"Ленинградское шоссе, 9к3",17500000,350000,7,9,3,50.0,Москва,flat,without_repair,1
8275,"Широкая улица, 1к1",14500000,246598,3,9,3,58.8,Москва,flat,without_repair,1
8276,"Зеленоград, к200Г",10900000,183811,7,9,3,59.3,Зеленоград,flat,without_repair,1
8277,"улица Сталеваров, 8/22к1",10500000,205882,1,9,3,51.0,Москва,flat,without_repair,1
8278,"Реутовская улица, 8к1",13300000,220198,6,9,3,60.4,Москва,flat,without_repair,1
8279,"улица Академика Волгина, 13",18000000,305084,2,9,3,59.0,Москва,flat,without_repair,1
8280,"Лесная улица, 78",9900000,176156,2,5,3,56.2,посёлок Птичное,flat,without_repair,2
8281,"Чертановская улица, 48к1",13000000,205371,4,14,3,63.3,Москва,flat,without_repair,2
8282,"улица Миклухо-Маклая, 20",20500000,272969,8,16,3,75.1,Москва,flat,without_repair,2
8283,"улица Красного Маяка, 4к3",15360000,240000,9,9,3,64.0,Москва,flat,without_repair,2
8284,"Херсонская улица, 9к2",18900000,258549,6,16,3,73.1,Москва,flat,without_repair,2
8285,"Новоясеневский проспект, 12к1",18500000,245358,4,16,3,75.4,Москва,flat,without_repair,2
8286,"Варшавское шоссе, 154к4",14000000,215384,13,16,3,65.0,Москва,flat,without_repair,2
8287,"Осенняя улица, 26",21400000,291950,16,17,3,73.3,Москва,flat,without_repair,2
8288,"улица Грина, 18к1",26000000,280172,17,18,3,92.8,Москва,flat,without_repair,2
8289,"Каширское шоссе, 124к1",16750000,268860,4,12,3,62.3,Москва,flat,without_repair,2
8290,"улица Айвазовского, 6к1",14300000,211538,5,9,3,67.6,Москва,flat,without_repair,2
8291,"Ленская улица, 8к2",16200000,252730,9,12,3,64.1,Москва,flat,without_repair,2
8292,"Кировоградская улица, 44к1",16500000,266990,3,12,3,61.8,Москва,flat,without_repair,2
8293,"Большой Симоновский переулок, 11",19990000,315797,9,12,3,63.3,Москва,flat,without_repair,2
8294,"улица Лётчика Грицевца, 10",16500000,220000,3,17,3,75.0,Москва,flat,without_repair,2
8295,"улица Сталеваров, 12к1",15300000,246774,12,12,3,62.0,Москва,flat,without_repair,2
8296,"улица Саморы Машела, 4к3",22000000,271270,1,9,3,81.1,Москва,flat,without_repair,2
8297,"Кастанаевская улица, 60",19800000,316800,5,12,3,62.5,Москва,flat,without_repair,2
8298,"Осенняя улица, 26",21500000,294117,16,17,3,73.1,Москва,flat,without_repair,2
8299,"проезд Одоевского, 11к2",16000000,212765,3,16,3,75.2,Москва,flat,without_repair,2
8300,"Ставропольская улица, 76",13000000,210016,2,12,3,61.9,Москва,flat,without_repair,2
8301,"Зеленоград, к1544",13490000,217580,7,14,3,62.0,Зеленоград,flat,without_repair,2
8302,"улица Островитянова, 16к2",16400000,258267,9,12,3,63.5,Москва,flat,standard,1
8303,"Краснодарская улица, 20/1",12890000,213057,8,9,3,60.5,Москва,flat,standard,1
8304,"Белозерская улица, 11Б",13000000,221465,5,9,3,58.7,Москва,flat,standard,1
8305,"Трифоновская улица, 12",30000000,374064,6,14,3,80.2,Москва,flat,standard,1
8306,"Кантемировская улица, 18к2",21000000,272727,15,17,3,77.0,Москва,flat,standard,1
8307,"улица Свободы, 71",23600000,323287,19,22,3,73.0,Москва,flat,standard,1
8308,"Зеленоград, к1209",12999999,212765,4,12,3,61.1,Зеленоград,flat,standard,1
8309,"Ельнинская улица, 20к2",27350000,359868,16,17,3,76.0,Москва,flat,standard,1
8310,"Ореховый бульвар, 49к2",14150000,239830,9,9,3,59.0,Москва,flat,standard,1
8311,"Хабаровская улица, 3",12100000,209705,6,9,3,57.7,Москва,flat,standard,1
8312,"Краснодарская улица, 60",14500000,227987,12,12,3,63.6,Москва,flat,standard,1
8313,"Люблинская улица, 76к3",20350000,225609,20,24,3,90.2,Москва,flat,standard,1
8314,"Волгоградский проспект, 127к1",16500000,302197,4,5,3,54.6,Москва,flat,standard,1
8315,"Шоссейная улица, 20",17200000,232432,6,9,3,74.0,Москва,flat,standard,1
8316,"Чертановская улица, 51к4",15000000,246305,9,9,3,60.9,Москва,flat,standard,1
8317,"Кварцевая улица, 3к2",15603000,176106,12,14,3,88.6,Москва,flat,standard,1
8318,"Бакунинская улица, 32/36к1",24000000,331034,1,16,3,72.5,Москва,flat,standard,1
8319,"Ангелов переулок, 11",18200000,246278,3,17,3,73.9,Москва,flat,standard,1
8320,"Шипиловская улица, 25к1",15350000,241732,6,12,3,63.5,Москва,flat,standard,1
8321,"Боровское шоссе, 33к1",18650000,239102,10,22,3,78.0,Москва,flat,standard,1
8322,"Люблинская улица, 76к3",20000000,221729,20,24,3,90.2,Москва,flat,standard,1
8323,"Покровская улица, 39",14250000,185064,18,22,3,77.0,Москва,flat,standard,1
8324,"Братиславская улица, 33",16500000,214285,16,16,3,77.0,Москва,flat,standard,1
8325,"улица Инессы Арманд, 4к2",12000000,234833,8,9,3,51.1,Москва,flat,standard,1
8326,"улица Вострухина, 7",16000000,252365,6,9,3,63.4,Москва,flat,standard,1
8327,"Мичуринский проспект, 27к1",25500000,328185,8,22,3,77.7,Москва,flat,standard,1
8328,"Сумская улица, 6к3",13500000,240641,1,9,3,56.1,Москва,flat,standard,1
8329,"Зеленоград, к1601",14990000,200938,9,10,3,74.6,Зеленоград,flat,standard,1
8330,"Клязьминская улица, 5к1",17700000,247206,16,17,3,71.6,Москва,flat,standard,1
8331,"2-я Мелитопольская улица, 7к2",12300000,185240,6,16,3,66.4,Москва,flat,standard,1
8332,"улица Большая Полянка, 30",26900000,407575,6,14,3,66.0,Москва,flat,standard,1
8333,"Привольная улица, 27к2",17000000,228494,3,17,3,74.4,Москва,flat,standard,1
8334,"улица Генерала Тюленева, 35",14999999,215208,9,9,3,69.7,Москва,flat,standard,1
8335,"улица Академика Капицы, 32к2",22500000,300000,3,17,3,75.0,Москва,flat,standard,1
8336,"Симферопольский бульвар, 30к3",24990000,350983,15,25,3,71.2,Москва,flat,standard,1
8337,"Рублёвское шоссе, 34к1",21000000,276315,15,17,3,76.0,Москва,flat,standard,1
8338,"Очаковское шоссе, 6к4",14200000,223622,11,16,3,63.5,Москва,flat,standard,1
8339,"Ярославское шоссе, 18к1",13800000,240418,5,9,3,57.4,Москва,flat,standard,1
8340,"Луговой проезд, 12к1",20200000,272972,4,17,3,74.0,Москва,flat,standard,1
8341,"Онежская улица, 53к1",13700000,274000,5,9,3,50.0,Москва,flat,standard,1
8342,"Норильская улица, 5",13100000,207936,3,9,3,63.0,Москва,flat,standard,1
8343,"Ключевая улица, 8к2",15000000,243902,9,14,3,61.5,Москва,flat,standard,1
8344,"Зеленоград, к138",15000000,212464,1,14,3,70.6,Зеленоград,flat,standard,1
8345,"улица Лескова, 10",15060000,242512,2,12,3,62.1,Москва,flat,standard,1
8346,"улица Свободы, 67к3",17300000,315693,2,5,3,54.8,Москва,flat,standard,1
8347,"проезд Карамзина, 1к3",11995000,239900,3,9,3,50.0,Москва,flat,standard,1
8348,"Липецкая улица, 22к1",13700000,212732,12,16,3,64.4,Москва,flat,standard,1
8349,"Ленинский проспект, 79к3",22990000,356434,3,16,3,64.5,Москва,flat,standard,1
8350,"Первомайская улица, 116",18500000,291338,1,16,3,63.5,Москва,flat,standard,1
8351,"Шипиловская улица, 62/1",15000000,236220,11,12,3,63.5,Москва,flat,standard,1
8352,"Дубининская улица, 20с1",21500000,424901,8,9,3,50.6,Москва,flat,standard,1
8353,"Никулинская улица, 27к2",25000000,324675,3,19,3,77.0,Москва,flat,standard,1
8354,"Реутовская улица, 22к2",12200000,207130,4,9,3,58.9,Москва,flat,standard,1
8355,"8-я улица Соколиной Горы, 7",19000000,296875,4,9,3,64.0,Москва,flat,standard,1
8356,"Борисовский проезд, 24к1",14200000,226475,9,12,3,62.7,Москва,flat,standard,1
8357,"Батайский проезд, 5",18000000,242587,8,16,3,74.2,Москва,flat,standard,1
8358,"Алтайская улица, 34",13500000,224625,9,9,3,60.1,Москва,flat,standard,1
8359,"улица Лескова, 10А",12300000,250509,2,9,3,49.1,Москва,flat,standard,1
8360,"Палехская улица, 12",11999999,240963,3,9,3,49.8,Москва,flat,standard,1
8361,"Покровская улица, 39",14300000,181472,3,22,3,78.8,Москва,flat,standard,1
8362,"Ясный проезд, 11А",18300000,231645,4,14,3,79.0,Москва,flat,standard,1
8363,"улица Липчанского, 9",13000000,173333,1,17,3,75.0,Москва,flat,standard,1
8364,"Алтайская улица, 31",13000000,227670,1,9,3,57.1,Москва,flat,standard,1
8365,"Кировоградская улица, 19к2",19500000,260000,16,16,3,75.0,Москва,flat,standard,1
8366,"2-я Мелитопольская улица, 7к2",13200000,207221,11,16,3,63.7,Москва,flat,standard,1
8367,"улица Плеханова, 29к2",19000000,253333,13,14,3,75.0,Москва,flat,standard,1
8368,"Россошанский проезд, 5к1",12500000,214408,2,9,3,58.3,Москва,flat,standard,1
8369,"Большая Черёмушкинская улица, 2к6",21900000,274092,8,14,3,79.9,Москва,flat,standard,1
8370,"улица Героев Панфиловцев, 7к4",21100000,279470,3,22,3,75.5,Москва,flat,standard,1
8371,"Сумской проезд, 10",13800000,239168,1,9,3,57.7,Москва,flat,standard,1
8372,"Дубнинская улица, 16к3",13990000,224919,8,9,3,62.2,Москва,flat,standard,1
8373,"улица Берзарина, 32к4.2",29990000,348720,9,25,3,86.0,Москва,flat,standard,1
8374,"Окская улица, 10",16000000,271186,1,9,3,59.0,Москва,flat,standard,1
8375,"Шипиловская улица, 62/1",14700000,231496,11,12,3,63.5,Москва,flat,standard,1
8376,"Реутовская улица, 4",10900000,199268,3,9,3,54.7,Москва,flat,standard,1
8377,"Красноярская улица, 9",15000000,249584,3,9,3,60.1,Москва,flat,standard,1
8378,"Щукинская улица, 12к1",25500000,340000,4,22,3,75.0,Москва,flat,standard,1
8379,"Нагатинская набережная, 26",15200000,260273,8,9,3,58.4,Москва,flat,standard,1
8380,"улица Маршала Голованова, 19",17500000,242718,4,17,3,72.1,Москва,flat,standard,1
8381,"Медынская улица, 12к2",12800000,224956,2,9,3,56.9,Москва,flat,standard,1
8382,"4-я Новокузьминская улица, 8к2",14100000,246073,5,9,3,57.3,Москва,flat,standard,1
8383,"Русаковская улица, 22",25500000,384036,10,14,3,66.4,Москва,flat,standard,1
8384,"посёлок Акулово, 24",10500000,175292,8,9,3,59.9,посёлок Акулово,flat,standard,1
8385,"Варшавское шоссе, 152к12",19400000,268698,7,17,3,72.2,Москва,flat,standard,1
8386,"Вяземская улица, 12к1",19499000,237792,7,16,3,82.0,Москва,flat,standard,1
8387,"Ясеневая улица, 31к2",14800000,243021,3,9,3,60.9,Москва,flat,standard,1
8388,"1-я Вольская улица, 17к1",11999000,186319,7,12,3,64.4,Москва,flat,standard,1
8389,"Чечёрский проезд, 22",17800000,222500,7,12,3,80.0,Москва,flat,standard,1
8390,"Ореховый бульвар, 29/49",14650000,195333,1,16,3,75.0,Москва,flat,standard,1
8391,"Коломенская улица, 21",19990000,304261,6,12,3,65.7,Москва,flat,standard,1
8392,"Локомотивный проезд, 23",16800000,287671,5,5,3,58.4,Москва,flat,standard,1
