,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
1258,"Никулинская улица, 23к3",25425000,328064,17,17,3,77.5,Москва,flat,design,2
1259,"7-я Парковая улица, 16к1",25000000,342465,17,17,3,73.0,Москва,flat,design,2
1260,"Голубинская улица, 25к2",20699000,287486,9,9,3,72.0,Москва,flat,design,2
1261,"Окская улица, 3к1",22950000,264705,22,22,3,86.7,Москва,flat,design,2
1262,"13-я Парковая улица, 42",26000000,342555,14,14,3,75.9,Москва,flat,design,2
1263,"улица Гурьянова, 65",19500000,288035,21,21,3,67.7,Москва,flat,design,2
1264,"улица Бестужевых, 17А",12350000,243110,9,9,3,50.8,Москва,flat,without_repair,1
1265,"Керамический проезд, 69к1",12845000,208522,12,12,3,61.6,Москва,flat,without_repair,1
1266,"Бирюлёвская улица, 21к2",12400000,214162,9,9,3,57.9,Москва,flat,without_repair,1
1267,"Кировоградская улица, 17к1",19999000,270622,16,16,3,73.9,Москва,flat,without_repair,1
1268,"Профсоюзная улица, 136к2",16500000,275000,9,9,3,60.0,Москва,flat,without_repair,1
1269,"Шенкурский проезд, 8Б",12500000,245579,9,9,3,50.9,Москва,flat,without_repair,1
1270,"улица Академика Волгина, 9к2",15500000,264505,9,9,3,58.6,Москва,flat,without_repair,1
1271,"Дорожная улица, 20к3",13950000,222488,12,12,3,62.7,Москва,flat,without_repair,1
1272,"Рязанский проспект, 91к1",12900000,215000,9,9,3,60.0,Москва,flat,without_repair,1
1273,"Днепропетровская улица, 27к1",10900000,223819,9,9,3,48.7,Москва,flat,without_repair,1
1274,"Лесная улица, 78",9900000,176156,5,5,3,56.2,посёлок Птичное,flat,without_repair,2
1275,"Чертановская улица, 48к1",13000000,205371,14,14,3,63.3,Москва,flat,without_repair,2
1276,"улица Миклухо-Маклая, 20",20500000,272969,16,16,3,75.1,Москва,flat,without_repair,2
1277,"улица Красного Маяка, 4к3",15360000,240000,9,9,3,64.0,Москва,flat,without_repair,2
1278,"Херсонская улица, 9к2",18900000,258549,16,16,3,73.1,Москва,flat,without_repair,2
1279,"Новоясеневский проспект, 12к1",18500000,245358,16,16,3,75.4,Москва,flat,without_repair,2
1280,"Осенняя улица, 26",21400000,291950,17,17,3,73.3,Москва,flat,without_repair,2
1281,"улица Грина, 18к1",26000000,280172,18,18,3,92.8,Москва,flat,without_repair,2
1282,"Каширское шоссе, 124к1",16750000,268860,12,12,3,62.3,Москва,flat,without_repair,2
1283,"Ленская улица, 8к2",16200000,252730,12,12,3,64.1,Москва,flat,without_repair,2
1284,"улица Островитянова, 16к2",16500000,259842,12,12,3,63.5,Москва,flat,standard,1
1285,"Краснодарская улица, 20/1",12890000,213057,9,9,3,60.5,Москва,flat,standard,1
1286,"Белозерская улица, 11Б",13000000,221465,9,9,3,58.7,Москва,flat,standard,1
1287,"Кантемировская улица, 18к2",21000000,272727,17,17,3,77.0,Москва,flat,standard,1
1288,"улица Свободы, 71",23600000,323287,22,22,3,73.0,Москва,flat,standard,1
1289,"Зеленоград, к1209",12999999,212765,12,12,3,61.1,Зеленоград,flat,standard,1
1290,"Ельнинская улица, 20к2",27350000,359868,17,17,3,76.0,Москва,flat,standard,1
1291,"Ореховый бульвар, 49к2",14150000,239830,9,9,3,59.0,Москва,flat,standard,1
1292,"улица Вострухина, 7",16000000,252365,9,9,3,63.4,Москва,flat,standard,1
1293,"Шипиловская улица, 54к2",14000000,224358,9,9,3,62.4,Москва,flat,standard,1
1294,"улица Маршала Савицкого, 20к1",15900000,154368,14,14,3,103.0,Москва,flat,standard,2
1295,"Привольная улица, 9к2",16100000,221153,17,17,3,72.8,Москва,flat,standard,2
1296,"Каширское шоссе, 102к1",14900000,235387,12,12,3,63.3,Москва,flat,standard,2
1297,"улица Александры Монаховой, 103",17500000,212121,17,17,3,82.5,Москва,flat,standard,2
1298,"Ясный проезд, 13А",16500000,222972,16,16,3,74.0,Москва,flat,standard,2
1299,"Череповецкая улица, 4к1",15600000,255737,12,12,3,61.0,Москва,flat,standard,2
1300,"Керамический проезд, 75к1",16000000,217687,16,16,3,73.5,Москва,flat,standard,2
1301,"улица Красного Маяка, 4к3",15750000,241194,9,9,3,65.3,Москва,flat,standard,2
1302,"Никулинская улица, 15к3",20400000,268421,17,17,3,76.0,Москва,flat,standard,2
1303,"Гурьевский проезд, 15к2",17980000,235958,17,17,3,76.2,Москва,flat,standard,2
1304,"улица 50 лет Октября, 23к2",15785000,264848,9,9,3,59.6,Москва,flat,well_done,1
1305,"улица Москвитина, 1к1",17555000,234379,25,25,3,74.9,Московский,flat,well_done,1
1306,"Братеевская улица, 16к2",19000000,247395,17,17,3,76.8,Москва,flat,well_done,1
1307,"улица Кашёнкин Луг, 8к3",27900000,343596,17,17,3,81.2,Москва,flat,well_done,1
1308,"улица Стожарова, 5",15000000,196850,14,14,3,76.2,дачный посёлок Кокошкино,flat,well_done,1
1309,"Челобитьевское шоссе, 12к6",17000000,303571,22,22,3,56.0,Москва,flat,well_done,1
1310,"Привольная улица, 77",20200000,270777,14,14,3,74.6,Москва,flat,well_done,1
1311,"Боровское шоссе, 2к7",27749999,315340,14,14,3,88.0,Москва,flat,well_done,1
1312,"улица Василия Петушкова, 23",19240000,252162,22,22,3,76.3,Москва,flat,well_done,1
1313,"улица Александры Монаховой, 109к1",23000000,284301,17,17,3,80.9,Москва,flat,well_done,1
1314,"Черноморский бульвар, 10к1",27999999,351758,17,17,3,79.6,Москва,flat,well_done,2
1315,"Покровская улица, 14",16500000,221774,17,17,3,74.4,Москва,flat,well_done,2
1316,"3-й микрорайон, 6",17700000,207502,17,17,3,85.3,Московский,flat,well_done,2
1317,"11-я улица Текстильщиков, 10",14999999,239616,12,12,3,62.6,Москва,flat,well_done,2
1318,"Новочеркасский бульвар, 5",18700000,237913,22,22,3,78.6,Москва,flat,well_done,2
1319,"улица Грина, 1к3",18000000,240641,17,17,3,74.8,Москва,flat,well_done,2
1320,"улица Академика Анохина, 58",31500000,393750,22,22,3,80.0,Москва,flat,well_done,2
1321,"Южнобутовская улица, 66",19999999,268817,12,12,3,74.4,Москва,flat,well_done,2
1322,"Вильнюсская улица, 15",18800000,256830,17,17,3,73.2,Москва,flat,well_done,2
1323,"улица Липчанского, 4",16800000,221343,17,17,3,75.9,Москва,flat,well_done,2
1324,"Астрадамская улица, 5",15900000,418421,12,12,1,38.0,Москва,loyout,design,1
1325,"Никитинская улица, 9",11995000,312369,12,12,1,38.4,Москва,loyout,design,1
1326,"Одесская улица, 18к2",13990000,388611,12,12,1,36.0,Москва,loyout,design,1
1327,"Дмитровское шоссе, 64к5",12950000,312048,12,12,1,41.5,Москва,loyout,design,1
1328,"Ростокинская улица, 5к2",13250000,401515,9,9,1,33.0,Москва,loyout,design,1
1329,"проезд Черепановых, 56к1",12300000,346478,14,14,1,35.5,Москва,loyout,design,1
1330,"Открытое шоссе, 17к1",11400000,333333,16,16,1,34.2,Москва,loyout,design,1
1331,"Новочерёмушкинская улица, 55к1",12800000,391437,9,9,1,32.7,Москва,loyout,design,1
1332,"улица Молостовых, 17к1",11550000,330945,14,14,1,34.9,Москва,loyout,design,1
1333,"проспект Маршала Жукова, 76к2",38000000,650684,19,19,1,58.4,Москва,loyout,design,1
1334,"Зеленоград, к1432",9199000,229975,14,14,1,40.0,Зеленоград,loyout,design,2
1335,"Охотничья улица, 6",15800000,427027,9,9,1,37.0,Москва,loyout,design,2
1336,"Живописная улица, 12к1",9999999,285714,12,12,1,35.0,Москва,loyout,without_repair,1
1337,"проспект Будённого, 28",10500000,304347,12,12,1,34.5,Москва,loyout,without_repair,1
1338,"Кронштадтский бульвар, 43к3",9900000,284482,14,14,1,34.8,Москва,loyout,without_repair,1
1339,"Дубнинская улица, 36к3",9200000,264367,16,16,1,34.8,Москва,loyout,without_repair,1
1340,"Маломосковская улица, 6к2",12000000,343839,14,14,1,34.9,Москва,loyout,without_repair,1
1341,"Союзный проспект, 8к1",8700000,249283,12,12,1,34.9,Москва,loyout,without_repair,1
1342,"Коровинское шоссе, 21к1",8950000,258670,12,12,1,34.6,Москва,loyout,without_repair,1
1343,"Заревый проезд, 19",9250000,264285,12,12,1,35.0,Москва,loyout,without_repair,1
1344,"3-й Нижнелихоборский проезд, 13к1",9400000,297468,9,9,1,31.6,Москва,loyout,without_repair,1
1345,"улица Коминтерна, 22к1",9500000,272988,14,14,1,34.8,Москва,loyout,without_repair,1
1346,"Старомарьинское шоссе, 12",12500000,355113,12,12,1,35.2,Москва,loyout,standard,1
1347,"Шелепихинское шоссе, 25",13500000,383522,14,14,1,35.2,Москва,loyout,standard,1
1348,"проезд Шокальского, 17",10800000,284210,12,12,1,38.0,Москва,loyout,standard,1
1349,"улица Зои и Александра Космодемьянских, 22к1",11650000,332857,14,14,1,35.0,Москва,loyout,standard,1
1350,"улица Поликарпова, 9",15500000,450581,16,16,1,34.4,Москва,loyout,standard,1
1351,"Загородное шоссе, 8к6",12600000,364161,16,16,1,34.6,Москва,loyout,standard,1
1352,"Карамышевская набережная, 14",12500000,404530,5,5,1,30.9,Москва,loyout,standard,1
1353,"улица Бестужевых, 13В",9000000,257142,9,9,1,35.0,Москва,loyout,standard,1
1354,"улица Лазо, 18к1",9650000,268055,12,12,1,36.0,Москва,loyout,standard,1
1355,"Федеративный проспект, 5к2",9200000,262857,16,16,1,35.0,Москва,loyout,standard,1
1356,"улица Академика Виноградова, 10к2",9700000,279538,16,16,1,34.7,Москва,loyout,standard,2
1357,"улица 800-летия Москвы, 11к6",9550000,274425,14,14,1,34.8,Москва,loyout,standard,2
1358,"Окская улица, 12к2",10800000,317647,12,12,1,34.0,Москва,loyout,well_done,1
1359,"улица Крупской, 4к2",14700000,501706,8,8,1,29.3,Москва,loyout,well_done,1
1360,"улица Гарибальди, 8к4",13400000,407294,9,9,1,32.9,Москва,loyout,well_done,1
1361,"Средняя Калитниковская улица, 15",14350000,382666,9,9,1,37.5,Москва,loyout,well_done,1
1362,"Каспийская улица, 30к1",12200000,381250,9,9,1,32.0,Москва,loyout,well_done,1
1363,"Липецкая улица, 10к2",9980000,239328,16,16,1,41.7,Москва,loyout,well_done,1
1364,"улица Молостовых, 14к5",12300000,348441,12,12,1,35.3,Москва,loyout,well_done,1
1365,"бульвар Маршала Рокоссовского, 17",10500000,322085,9,9,1,32.6,Москва,loyout,well_done,1
1366,"проезд Соломенной Сторожки, 10А",12000000,343839,12,12,1,34.9,Москва,loyout,well_done,1
1367,"бульвар Яна Райниса, 16к2",10800000,332307,12,12,1,32.5,Москва,loyout,well_done,1
1368,"Астрадамская улица, 5",15900000,418421,12,12,1,38.0,Москва,flat,design,1
1369,"Никитинская улица, 9",11995000,312369,12,12,1,38.4,Москва,flat,design,1
1370,"Одесская улица, 18к2",13990000,388611,12,12,1,36.0,Москва,flat,design,1
1371,"Дмитровское шоссе, 64к5",12950000,312048,12,12,1,41.5,Москва,flat,design,1
1372,"Ростокинская улица, 5к2",13250000,401515,9,9,1,33.0,Москва,flat,design,1
1373,"проезд Черепановых, 56к1",12300000,346478,14,14,1,35.5,Москва,flat,design,1
1374,"Открытое шоссе, 17к1",11400000,333333,16,16,1,34.2,Москва,flat,design,1
1375,"Новочерёмушкинская улица, 55к1",12800000,391437,9,9,1,32.7,Москва,flat,design,1
1376,"улица Молостовых, 17к1",11550000,330945,14,14,1,34.9,Москва,flat,design,1
1377,"проспект Маршала Жукова, 76к2",38000000,650684,19,19,1,58.4,Москва,flat,design,1
1378,"Зеленоград, к1432",9199000,229975,14,14,1,40.0,Зеленоград,flat,design,2
1379,"Охотничья улица, 6",15800000,427027,9,9,1,37.0,Москва,flat,design,2
1380,"Живописная улица, 12к1",9999999,285714,12,12,1,35.0,Москва,flat,without_repair,1
1381,"проспект Будённого, 28",10500000,304347,12,12,1,34.5,Москва,flat,without_repair,1
1382,"Кронштадтский бульвар, 43к3",9900000,284482,14,14,1,34.8,Москва,flat,without_repair,1
1383,"Дубнинская улица, 36к3",9200000,264367,16,16,1,34.8,Москва,flat,without_repair,1
1384,"Маломосковская улица, 6к2",12000000,343839,14,14,1,34.9,Москва,flat,without_repair,1
1385,"Союзный проспект, 8к1",8700000,249283,12,12,1,34.9,Москва,flat,without_repair,1
1386,"Коровинское шоссе, 21к1",8950000,258670,12,12,1,34.6,Москва,flat,without_repair,1
1387,"Заревый проезд, 19",9250000,264285,12,12,1,35.0,Москва,flat,without_repair,1
1388,"3-й Нижнелихоборский проезд, 13к1",9400000,297468,9,9,1,31.6,Москва,flat,without_repair,1
1389,"улица Коминтерна, 22к1",9500000,272988,14,14,1,34.8,Москва,flat,without_repair,1
1390,"Старомарьинское шоссе, 12",12500000,355113,12,12,1,35.2,Москва,flat,standard,1
1391,"Шелепихинское шоссе, 25",13500000,383522,14,14,1,35.2,Москва,flat,standard,1
1392,"проезд Шокальского, 17",10800000,284210,12,12,1,38.0,Москва,flat,standard,1
1393,"улица Зои и Александра Космодемьянских, 22к1",11650000,332857,14,14,1,35.0,Москва,flat,standard,1
1394,"улица Поликарпова, 9",15500000,450581,16,16,1,34.4,Москва,flat,standard,1
1395,"Загородное шоссе, 8к6",12600000,364161,16,16,1,34.6,Москва,flat,standard,1
1396,"Карамышевская набережная, 14",12500000,404530,5,5,1,30.9,Москва,flat,standard,1
1397,"улица Бестужевых, 13В",9000000,257142,9,9,1,35.0,Москва,flat,standard,1
1398,"улица Лазо, 18к1",9650000,268055,12,12,1,36.0,Москва,flat,standard,1
1399,"Федеративный проспект, 5к2",9200000,262857,16,16,1,35.0,Москва,flat,standard,1
1400,"улица Академика Виноградова, 10к2",9700000,279538,16,16,1,34.7,Москва,flat,standard,2
1401,"улица 800-летия Москвы, 11к6",9550000,274425,14,14,1,34.8,Москва,flat,standard,2
1402,"Окская улица, 12к2",10800000,317647,12,12,1,34.0,Москва,flat,well_done,1
1403,"улица Крупской, 4к2",14700000,501706,8,8,1,29.3,Москва,flat,well_done,1
1404,"улица Гарибальди, 8к4",13400000,407294,9,9,1,32.9,Москва,flat,well_done,1
1405,"Средняя Калитниковская улица, 15",14350000,382666,9,9,1,37.5,Москва,flat,well_done,1
1406,"Каспийская улица, 30к1",12200000,381250,9,9,1,32.0,Москва,flat,well_done,1
1407,"Липецкая улица, 10к2",9980000,239328,16,16,1,41.7,Москва,flat,well_done,1
1408,"улица Молостовых, 14к5",12300000,348441,12,12,1,35.3,Москва,flat,well_done,1
1409,"бульвар Маршала Рокоссовского, 17",10500000,322085,9,9,1,32.6,Москва,flat,well_done,1
1410,"проезд Соломенной Сторожки, 10А",12000000,343839,12,12,1,34.9,Москва,flat,well_done,1
1411,"бульвар Яна Райниса, 16к2",10800000,332307,12,12,1,32.5,Москва,flat,well_done,1
1412,"Нахимовский проспект, 37к2",14999000,399973,9,9,2,37.5,Москва,loyout,design,1
1413,"Юрьевский переулок, 16к2",15500000,279279,16,16,2,55.5,Москва,loyout,design,1
1414,"улица Гарибальди, 8к5",15990000,404810,9,9,2,39.5,Москва,loyout,design,1
1415,"Варшавское шоссе, 53к1",13980000,367894,9,9,2,38.0,Москва,loyout,design,1
1416,"Нижегородская улица, 14к1",17000000,377777,12,12,2,45.0,Москва,loyout,design,1
1417,"улица Яблочкова, 30А",17700000,393333,12,12,2,45.0,Москва,loyout,design,1
1418,"Янтарный проезд, 7",13000000,350404,9,9,2,37.1,Москва,loyout,design,1
1419,"Гимнастическая улица, 12",18000000,284360,3,3,2,63.3,Москва,loyout,design,1
1420,"Ракетный бульвар, 3",15920000,395037,9,9,2,40.3,Москва,loyout,design,1
1421,"Кронштадтский бульвар, 23к2",14490000,362250,12,12,2,40.0,Москва,loyout,design,1
1422,"проспект Маршала Жукова, 9",16450000,391666,12,12,2,42.0,Москва,loyout,design,2
1423,"Нахимовский проспект, 23к5",15850000,317000,12,12,2,50.0,Москва,loyout,design,2
1424,"проезд Шокальского, 63к1",13800000,276000,14,14,2,50.0,Москва,loyout,design,2
1425,"Средняя Переяславская улица, 2",17490000,376129,12,12,2,46.5,Москва,loyout,without_repair,1
1426,"Симферопольская улица, 2А",8300000,183628,5,5,2,45.2,Щербинка,loyout,without_repair,1
1427,"Студёный проезд, 15",9800000,251282,14,14,2,39.0,Москва,loyout,without_repair,1
1428,"Онежская улица, 28/1",9900000,220000,14,14,2,45.0,Москва,loyout,without_repair,1
1429,"улица Новинки, 17",12500000,277777,12,12,2,45.0,Москва,loyout,without_repair,1
1430,"Союзный проспект, 15к2",9950000,257772,12,12,2,38.6,Москва,loyout,without_repair,1
1431,"проспект Куприна, 38к1",9600000,166377,9,9,2,57.7,Москва,loyout,without_repair,1
1432,"Очаковское шоссе, 13к1",10800000,283464,12,12,2,38.1,Москва,loyout,without_repair,1
1433,"Большой Сухаревский переулок, 14",21950000,489955,12,12,2,44.8,Москва,loyout,without_repair,1
1434,"Палехская улица, 9к3",10500000,259259,14,14,2,40.5,Москва,loyout,without_repair,1
1435,"улица Плющева, 18к1",10700000,222916,12,12,2,48.0,Москва,loyout,without_repair,2
1436,"2-я Пугачёвская улица, 5к1",11200000,226720,12,12,2,49.4,Москва,loyout,without_repair,2
1437,"Октябрьская улица, 91к4",14000000,384615,9,9,2,36.4,Москва,loyout,without_repair,2
1438,"Уржумская улица, 3к2",14000000,304347,14,14,2,46.0,Москва,loyout,without_repair,2
1439,"Весенняя улица, 20А",10000000,211864,12,12,2,47.2,Москва,loyout,without_repair,2
1440,"улица Берзарина, 11",14400000,303797,14,14,2,47.4,Москва,loyout,without_repair,2
1441,"улица Сталеваров, 22к1",10200000,215644,12,12,2,47.3,Москва,loyout,without_repair,2
1442,"улица Коминтерна, 22к2",11500000,260181,14,14,2,44.2,Москва,loyout,without_repair,2
1443,"улица Тёплый Стан, 12к1",12350000,320779,14,14,2,38.5,Москва,loyout,standard,1
1444,"Ярцевская улица, 27/4",24600000,391096,25,25,2,62.9,Москва,loyout,standard,1
1445,"Фруктовая улица, 8к1",14950000,289168,14,14,2,51.7,Москва,loyout,standard,1
1446,"улица Лобачевского, 10",12000000,324324,9,9,2,37.0,Москва,loyout,standard,1
1447,"улица Маршала Чуйкова, 7к4",9700000,262162,9,9,2,37.0,Москва,loyout,standard,1
1448,"1-я Гражданская улица, 97",15450000,343333,12,12,2,45.0,Москва,loyout,standard,1
1449,"Воронежская улица, 24к1",12300000,244047,16,16,2,50.4,Москва,loyout,standard,1
1450,"Волгоградский проспект, 129",12500000,290697,5,5,2,43.0,Москва,loyout,standard,1
1451,"Авангардная улица, 8к3",12500000,277777,12,12,2,45.0,Москва,loyout,standard,1
1452,"улица Каховка, 10/12к1",12700000,347945,9,9,2,36.5,Москва,loyout,standard,1
1453,"Смольная улица, 19к2",14500000,302083,12,12,2,48.0,Москва,loyout,standard,2
1454,"Союзный проспект, 20к1",12700000,268498,12,12,2,47.3,Москва,loyout,standard,2
1455,"Кавказский бульвар, 41к2",14000000,295983,12,12,2,47.3,Москва,loyout,standard,2
1456,"бульвар Яна Райниса, 28к2",11800000,287804,12,12,2,41.0,Москва,loyout,standard,2
1457,"Бескудниковский бульвар, 36к1",13500000,264705,16,16,2,51.0,Москва,loyout,standard,2
1458,"проезд Шокальского, 29к1",13200000,280254,12,12,2,47.1,Москва,loyout,standard,2
1459,"улица Архитектора Власова, 39",13400000,285106,12,12,2,47.0,Москва,loyout,standard,2
1460,"Зарайская улица, 51к1",11700000,243750,12,12,2,48.0,Москва,loyout,standard,2
1461,"Камчатская улица, 5",14000000,254545,16,16,2,55.0,Москва,loyout,standard,2
1462,"Широкая улица, 5к1",13500000,287234,14,14,2,47.0,Москва,loyout,standard,2
1463,"Высотная улица, 4А",11000000,230607,12,12,2,47.7,Щербинка,loyout,well_done,1
1464,"Нагорная улица, 23к2",13190000,348021,14,14,2,37.9,Москва,loyout,well_done,1
1465,"улица 40 лет Октября, 15/1",15350000,252052,17,17,2,60.9,Щербинка,loyout,well_done,1
1466,"Зеленоград, к832",11970000,266592,12,12,2,44.9,Зеленоград,loyout,well_done,1
1467,"2-й Монетчиковский переулок, 2/12",27500000,625000,12,12,2,44.0,Москва,loyout,well_done,1
1468,"Нагатинская улица, 13к2",12999000,309500,12,12,2,42.0,Москва,loyout,well_done,1
1469,"улица Академика Комарова, 1Б",12500000,328947,9,9,2,38.0,Москва,loyout,well_done,1
1470,"улица Дыбенко, 14к3",13000000,337662,12,12,2,38.5,Москва,loyout,well_done,1
1471,"Мытная улица, 46/2с1",18900000,487113,12,12,2,38.8,Москва,loyout,well_done,1
1472,"улица Подвойского, 26",19500000,429515,14,14,2,45.4,Москва,loyout,well_done,1
1473,"Хорошёвское шоссе, 39к2",19000000,383064,12,12,2,49.6,Москва,loyout,well_done,2
1474,"улица Хлобыстова, 8к1",11999999,256410,12,12,2,46.8,Москва,loyout,well_done,2
1475,"Долгопрудная улица, 11",12300000,258403,12,12,2,47.6,Москва,loyout,well_done,2
1476,"Нахимовский проспект, 37к2",14999000,399973,9,9,2,37.5,Москва,flat,design,1
1477,"Юрьевский переулок, 16к2",15500000,279279,16,16,2,55.5,Москва,flat,design,1
1478,"улица Гарибальди, 8к5",15990000,404810,9,9,2,39.5,Москва,flat,design,1
1479,"Варшавское шоссе, 53к1",13980000,367894,9,9,2,38.0,Москва,flat,design,1
1480,"Нижегородская улица, 14к1",17000000,377777,12,12,2,45.0,Москва,flat,design,1
1481,"улица Яблочкова, 30А",17700000,393333,12,12,2,45.0,Москва,flat,design,1
1482,"Янтарный проезд, 7",13000000,350404,9,9,2,37.1,Москва,flat,design,1
1483,"Гимнастическая улица, 12",18000000,284360,3,3,2,63.3,Москва,flat,design,1
1484,"Ракетный бульвар, 3",15920000,395037,9,9,2,40.3,Москва,flat,design,1
1485,"Кронштадтский бульвар, 23к2",14490000,362250,12,12,2,40.0,Москва,flat,design,1
1486,"проспект Маршала Жукова, 9",16450000,391666,12,12,2,42.0,Москва,flat,design,2
1487,"Нахимовский проспект, 23к5",15850000,317000,12,12,2,50.0,Москва,flat,design,2
1488,"проезд Шокальского, 63к1",13800000,276000,14,14,2,50.0,Москва,flat,design,2
1489,"Средняя Переяславская улица, 2",17490000,376129,12,12,2,46.5,Москва,flat,without_repair,1
1490,"Симферопольская улица, 2А",8300000,183628,5,5,2,45.2,Щербинка,flat,without_repair,1
1491,"Студёный проезд, 15",9800000,251282,14,14,2,39.0,Москва,flat,without_repair,1
1492,"Онежская улица, 28/1",9900000,220000,14,14,2,45.0,Москва,flat,without_repair,1
1493,"улица Новинки, 17",12500000,277777,12,12,2,45.0,Москва,flat,without_repair,1
1494,"Союзный проспект, 15к2",9950000,257772,12,12,2,38.6,Москва,flat,without_repair,1
1495,"проспект Куприна, 38к1",9600000,166377,9,9,2,57.7,Москва,flat,without_repair,1
1496,"Очаковское шоссе, 13к1",10800000,283464,12,12,2,38.1,Москва,flat,without_repair,1
1497,"Большой Сухаревский переулок, 14",21950000,489955,12,12,2,44.8,Москва,flat,without_repair,1
1498,"Палехская улица, 9к3",10500000,259259,14,14,2,40.5,Москва,flat,without_repair,1
1499,"улица Плющева, 18к1",10700000,222916,12,12,2,48.0,Москва,flat,without_repair,2
1500,"2-я Пугачёвская улица, 5к1",11200000,226720,12,12,2,49.4,Москва,flat,without_repair,2
1501,"Октябрьская улица, 91к4",14000000,384615,9,9,2,36.4,Москва,flat,without_repair,2
1502,"Уржумская улица, 3к2",14000000,304347,14,14,2,46.0,Москва,flat,without_repair,2
1503,"Весенняя улица, 20А",10000000,211864,12,12,2,47.2,Москва,flat,without_repair,2
1504,"улица Берзарина, 11",14400000,303797,14,14,2,47.4,Москва,flat,without_repair,2
1505,"улица Сталеваров, 22к1",10200000,215644,12,12,2,47.3,Москва,flat,without_repair,2
1506,"улица Коминтерна, 22к2",11500000,260181,14,14,2,44.2,Москва,flat,without_repair,2
1507,"улица Тёплый Стан, 12к1",12350000,320779,14,14,2,38.5,Москва,flat,standard,1
1508,"Ярцевская улица, 27/4",24600000,391096,25,25,2,62.9,Москва,flat,standard,1
1509,"Фруктовая улица, 8к1",14950000,289168,14,14,2,51.7,Москва,flat,standard,1
1510,"улица Лобачевского, 10",12000000,324324,9,9,2,37.0,Москва,flat,standard,1
1511,"улица Маршала Чуйкова, 7к4",9700000,262162,9,9,2,37.0,Москва,flat,standard,1
1512,"1-я Гражданская улица, 97",15450000,343333,12,12,2,45.0,Москва,flat,standard,1
1513,"Воронежская улица, 24к1",12300000,244047,16,16,2,50.4,Москва,flat,standard,1
1514,"Волгоградский проспект, 129",12500000,290697,5,5,2,43.0,Москва,flat,standard,1
1515,"Авангардная улица, 8к3",12500000,277777,12,12,2,45.0,Москва,flat,standard,1
1516,"улица Каховка, 10/12к1",12700000,347945,9,9,2,36.5,Москва,flat,standard,1
1517,"Смольная улица, 19к2",14500000,302083,12,12,2,48.0,Москва,flat,standard,2
1518,"Союзный проспект, 20к1",12700000,268498,12,12,2,47.3,Москва,flat,standard,2
1519,"Кавказский бульвар, 41к2",14000000,295983,12,12,2,47.3,Москва,flat,standard,2
1520,"бульвар Яна Райниса, 28к2",11800000,287804,12,12,2,41.0,Москва,flat,standard,2
1521,"Бескудниковский бульвар, 36к1",13500000,264705,16,16,2,51.0,Москва,flat,standard,2
1522,"проезд Шокальского, 29к1",13200000,280254,12,12,2,47.1,Москва,flat,standard,2
1523,"улица Архитектора Власова, 39",13400000,285106,12,12,2,47.0,Москва,flat,standard,2
1524,"Зарайская улица, 51к1",11700000,243750,12,12,2,48.0,Москва,flat,standard,2
1525,"Камчатская улица, 5",14000000,254545,16,16,2,55.0,Москва,flat,standard,2
1526,"Широкая улица, 5к1",13500000,287234,14,14,2,47.0,Москва,flat,standard,2
1527,"Высотная улица, 4А",11000000,230607,12,12,2,47.7,Щербинка,flat,well_done,1
1528,"Нагорная улица, 23к2",13190000,348021,14,14,2,37.9,Москва,flat,well_done,1
1529,"улица 40 лет Октября, 15/1",15350000,252052,17,17,2,60.9,Щербинка,flat,well_done,1
1530,"Зеленоград, к832",11970000,266592,12,12,2,44.9,Зеленоград,flat,well_done,1
1531,"2-й Монетчиковский переулок, 2/12",27500000,625000,12,12,2,44.0,Москва,flat,well_done,1
1532,"Нагатинская улица, 13к2",12999000,309500,12,12,2,42.0,Москва,flat,well_done,1
1533,"улица Академика Комарова, 1Б",12500000,328947,9,9,2,38.0,Москва,flat,well_done,1
1534,"улица Дыбенко, 14к3",13000000,337662,12,12,2,38.5,Москва,flat,well_done,1
1535,"Мытная улица, 46/2с1",18900000,487113,12,12,2,38.8,Москва,flat,well_done,1
1536,"улица Подвойского, 26",19500000,429515,14,14,2,45.4,Москва,flat,well_done,1
1537,"Хорошёвское шоссе, 39к2",19000000,383064,12,12,2,49.6,Москва,flat,well_done,2
1538,"улица Хлобыстова, 8к1",11999999,256410,12,12,2,46.8,Москва,flat,well_done,2
1539,"Долгопрудная улица, 11",12300000,258403,12,12,2,47.6,Москва,flat,well_done,2
1540,"Щёлковское шоссе, 81",20990000,324420,16,16,3,64.7,Москва,loyout,design,1
1541,"улица Столетова, 17",41500000,592857,12,12,3,70.0,Москва,loyout,design,1
1542,"Шелепихинская набережная, 34к1",85000000,620437,37,37,3,137.0,Москва,loyout,design,1
1543,"5-я улица Ямского Поля, 27",24800000,381538,16,16,3,65.0,Москва,loyout,design,1
1544,"Октябрьская улица, 40",23500000,335714,14,14,3,70.0,Москва,loyout,design,1
1545,"Бачуринская улица, 13",17200000,245714,25,25,3,70.0,посёлок Коммунарка,loyout,design,1
1546,"Ленинский проспект, 95",34500000,539062,8,8,3,64.0,Москва,loyout,design,1
1547,"улица Трёхгорный Вал, 3",36000000,537313,12,12,3,67.0,Москва,loyout,design,2
1548,"Песчаная улица, 4",27000000,420560,12,12,3,64.2,Москва,loyout,design,2
